0.001397546,0.046334907,-0.27816162,0.23492002,-0.01736285,0.03473566,-0.16784379,-0.26470622,-0.07831364,-0.15050352,-0.055913165,0.29612786,-0.04499391,0.00026885013,-0.26370218,0.059758905,0.009453067,-0.11871505,-0.15344056,0.2290898
0.027684009,0.29673436,0.13909999,0.21505521,-0.16487174,0.087019704,-0.23010504,-0.30965436,-0.2508349,0.28243253,0.010219952,0.36957186,-0.15449154,0.09587977,-0.45818424,-0.20962626,0.038846117,0.03562586,0.15913394,-0.21247102
0.14956762,-0.42808935,-0.058824867,0.36387885,-0.067110546,-0.2054097,0.25090846,-0.24183258,-0.46585155,-0.23119815,-0.7023012,-0.26278982,-0.27601054,-0.46509865,0.32121235,-0.21324426,-0.27673638,0.20563377,0.14457421,-0.08304567
-0.23104091,-0.23163837,-0.33136094,0.05008502,0.2962559,-0.29556942,-0.020547938,0.08074603,0.2511398,-0.0046298415,-0.09176557,-0.3262916,0.11349155,-0.24687101,0.4306414,0.31267256,0.03746549,0.45419282,0.34768873,-0.36491257
-0.008959704,-0.10825598,-0.1435793,0.069150984,0.13358013,-0.13317995,-0.09955956,-0.41204137,-0.3819083,-0.055474933,0.039543383,0.13244148,0.042288255,-0.12915815,0.17509955,0.29482192,-0.2788675,-0.1632008,-0.2939216,0.067493804
-0.029071288,-0.09716963,0.22710982,0.15938953,0.017369222,0.23418991,0.17666185,-0.14827779,-0.2632913,-0.032881297,0.016348317,-0.029527577,0.43894476,0.3360573,-0.1926421,0.09273405,0.08827332,0.33006915,-0.3485039,-0.22128741
0.015535316,0.14328961,-0.39093882,0.07553693,0.0064638387,0.32523593,-0.062063552,-0.20990823,0.20816316,-0.395153,0.16806723,-0.17176752,0.2551935,0.3062864,-0.3968174,0.054507766,-0.6025539,-0.053708445,-0.11667928,-0.17553367
-0.24806112,0.465157,-0.07630014,-0.15951657,0.2804636,0.32713538,-0.27772203,0.27870584,0.028341508,-0.1778064,0.13884676,-0.52402097,0.09414308,0.07370542,0.30477697,-0.225419,0.28297052,-0.3393405,0.17779832,0.31839922
0.077280395,0.06572941,0.18532369,0.2141219,0.025071397,-0.15105654,-0.08979878,-0.099376686,-0.010046507,0.048337497,-0.18160883,-0.016169757,0.0062927804,-0.22999585,0.40815672,-0.1814594,-0.06396951,0.22312419,0.46261773,0.043706633
0.13712063,-0.0028313086,-0.15155177,0.07276093,0.013637265,0.05494497,-0.05546767,-0.06477393,0.03435266,0.3109591,-0.09008301,-0.08504997,0.13173701,-0.18944462,-0.12585948,-0.1488561,0.106840655,0.01971105,0.13742347,0.33355516
-0.024788592,0.40924826,0.08439436,-0.23468143,0.13218606,-0.07753658,-0.10469959,-0.05563855,-0.18651155,-0.3955927,0.2820852,-0.084029146,-0.27503312,0.04649259,0.15443838,-0.034756135,0.26423153,-0.10705182,-0.26727962,0.31898904
-0.10276125,0.64450896,-0.34031448,0.13757206,0.43724892,-0.1843626,-0.5414773,-0.15302958,-0.34958622,0.4287394,0.72640616,0.10613866,0.46765408,0.24524915,-0.47657415,0.50133985,-0.12806675,0.15480222,-0.13348684,0.09623871
0.16341126,0.17854619,-0.35690266,0.25309587,0.2707555,0.29849452,0.15040375,-0.12702104,-0.14643769,-0.27521655,-0.096637286,-0.0621078,-0.04325138,0.13138378,-0.2590936,0.06220412,-0.46334252,-0.02628009,-0.27570963,-0.14464983
0.051911272,0.08146307,-0.16495235,0.09952311,0.19927399,-0.020369967,0.0025278565,0.23474978,-0.27384466,-0.37346727,0.00138998,-0.09545282,-0.1989658,-0.039920956,0.16262582,0.17957322,0.29122946,-0.1616502,0.3385663,-0.19805978
0.010097808,0.26366743,-0.11285037,-0.25963187,0.050436445,0.21839395,0.16316168,0.20277654,0.22185372,-0.16092983,0.14858805,-0.018023817,0.05041256,0.21636404,0.022869622,-0.21451128,-0.003931934,0.12738113,-0.019726604,0.1151472
-0.12397754,-0.10235853,-0.15421957,-0.45162755,0.06953999,-0.010104274,0.19678682,-0.024915894,0.13340978,-0.05164957,0.2365848,-0.46216482,0.040178962,0.11737398,-0.12263632,0.18097128,-0.27938148,-0.11503014,-0.32404616,-0.032243855
0.04145246,0.16157804,-0.24109486,0.2097433,0.2142223,-0.313932,-0.14462918,0.031224044,0.015559193,0.069520086,-0.035814174,0.06343163,-0.17923652,-0.23651211,-0.037996512,0.10050607,0.32050008,0.10209775,0.08650556,-0.19556318
-0.047588196,-0.037428517,0.13991617,-0.1181196,0.14119533,-0.11762254,0.09988884,0.21787123,0.48729038,0.06779366,0.09937779,-0.16554917,-0.08655724,0.004577944,0.13062948,0.208665,-0.2911653,-0.036707014,0.41326135,-0.44355604
0.17128393,0.16077752,-0.33883542,-0.00069376564,-0.23676205,-0.31159896,0.006578417,-0.0050847176,0.4250136,-0.13106397,0.3087891,0.22526479,0.06045082,-0.03808375,0.24478182,0.09551534,0.070823714,-0.05176636,-0.15063429,-0.35845757
0.15919864,0.27606383,-0.0056401193,0.08912016,0.24956903,0.10634593,-0.093729496,-0.028006475,-0.27346468,-0.24444239,-0.00036328024,-0.01560021,-0.22182873,-0.12254865,-0.16702577,0.03570718,0.250011,-0.29596418,-0.3976185,0.17819242
